건물용도코드,건물종류,건물일련번호,가점척도,lon,lat
14999,기타창고시설,61937,1,127.1125459,37.67777529
14999,기타창고시설,61947,1,127.1130616,37.67820744
14999,기타창고시설,61943,1,127.1107136,37.68016138
14999,기타창고시설,61945,1,127.1107445,37.68022332
14999,기타창고시설,70643,1,127.1114889,37.68132973
14999,기타창고시설,61917,1,127.1097748,37.68210629
14999,기타창고시설,69636,1,127.1099028,37.68277648
14999,기타창고시설,61881,1,127.1098459,37.6837194
14999,기타창고시설,61882,1,127.1098959,37.68361971
14999,기타창고시설,61883,1,127.1100374,37.68371286
14999,기타창고시설,69641,1,127.1080721,37.68541034
14999,기타창고시설,74529,1,127.1071256,37.68664584
14999,기타창고시설,81664,1,127.1075096,37.68678723
14999,기타창고시설,61955,1,127.1049662,37.68639541
14999,기타창고시설,61952,1,127.1043031,37.68623003
14999,기타창고시설,61953,1,127.1042766,37.68627465
14999,기타창고시설,69637,1,127.1077623,37.68695128
14999,기타창고시설,69069,1,127.1072738,37.68854413
14999,기타창고시설,69504,1,127.1038346,37.69671139
14999,기타창고시설,75710,1,127.1036648,37.69644717
14999,기타창고시설,69503,1,127.1036984,37.69679469
14999,기타창고시설,77510,1,127.1904042,37.62022899
14999,기타창고시설,78202,1,127.1899515,37.62074912
14999,기타창고시설,60348,1,127.1867888,37.62051053
14999,기타창고시설,67089,1,127.1863575,37.61996909
14999,기타창고시설,68761,1,127.185653,37.62001085
14999,기타창고시설,78417,1,127.1885827,37.61473477
14999,기타창고시설,82108,1,127.1860749,37.61375009
14999,기타창고시설,60375,1,127.1895501,37.60822057
14999,기타창고시설,39309,1,127.1911423,37.60800557
14999,기타창고시설,39314,1,127.1909996,37.60778181
14999,기타창고시설,39315,1,127.1910062,37.60767912
14999,기타창고시설,39310,1,127.1910562,37.60787565
14999,기타창고시설,69834,1,127.2010315,37.60364877
14999,기타창고시설,72619,1,127.1999797,37.60290234
14999,기타창고시설,72600,1,127.2125476,37.60070261
14999,기타창고시설,69123,1,127.2124199,37.59878448
14999,기타창고시설,57182,1,127.1848649,37.62474025
14999,기타창고시설,72406,1,127.1838296,37.63187596
14999,기타창고시설,72413,1,127.1855435,37.63081193
14999,기타창고시설,71851,1,127.1860436,37.63094182
14999,기타창고시설,73873,1,127.1802914,37.63558661
14999,기타창고시설,60576,1,127.1761847,37.64067783
14999,기타창고시설,62207,1,127.1747849,37.63987661
14999,기타창고시설,62208,1,127.1744164,37.63979507
14999,기타창고시설,62209,1,127.174084,37.63979402
14999,기타창고시설,62206,1,127.1747165,37.63999221
14999,기타창고시설,60763,1,127.1753656,37.63910736
14999,기타창고시설,60764,1,127.1757411,37.63880969
14999,기타창고시설,71565,1,127.1758079,37.64240494
14999,기타창고시설,61646,1,127.1759745,37.64739151
14999,기타창고시설,61644,1,127.1759717,37.64749922
14999,기타창고시설,61645,1,127.1759738,37.64744611
14999,기타창고시설,70068,1,127.1715891,37.65165027
14999,기타창고시설,61634,1,127.1730344,37.6527457
14999,기타창고시설,67133,1,127.1718219,37.65306716
14999,기타창고시설,70639,1,127.1721744,37.65355929
14999,기타창고시설,70045,1,127.1711248,37.65412828
14999,기타창고시설,76350,1,127.1710161,37.65355282
14999,기타창고시설,76806,1,127.1700523,37.65325808
14999,기타창고시설,72462,1,127.1687381,37.65438371
14999,기타창고시설,70494,1,127.1696769,37.65307274
14999,기타창고시설,71744,1,127.1697929,37.65318672
14999,기타창고시설,65870,1,127.1698077,37.65343805
14999,기타창고시설,81991,1,127.1640404,37.6549461
14999,기타창고시설,79806,1,127.1678699,37.65317017
14999,기타창고시설,61420,1,127.1674148,37.65350173
14999,기타창고시설,61419,1,127.1674017,37.65356251
14999,기타창고시설,62212,1,127.1612794,37.65410246
14999,기타창고시설,60425,1,127.1654828,37.65435335
14999,기타창고시설,76079,1,127.1637632,37.65446545
14999,기타창고시설,61599,1,127.1629919,37.65447559
14999,기타창고시설,61421,1,127.1626215,37.65407453
14999,기타창고시설,61422,1,127.1625243,37.6540982
14999,기타창고시설,78359,1,127.1729027,37.65372401
14999,기타창고시설,61446,1,127.171832,37.6578466
14999,기타창고시설,72522,1,127.1713122,37.65768352
14999,기타창고시설,69903,1,127.1711614,37.65716984
14999,기타창고시설,68744,1,127.1703669,37.65742434
14999,기타창고시설,73149,1,127.1702938,37.65725533
14999,기타창고시설,68219,1,127.1705154,37.65661487
14999,기타창고시설,73670,1,127.1704947,37.65618102
14999,기타창고시설,72541,1,127.1693908,37.65692703
14999,기타창고시설,71769,1,127.1695281,37.65657266
14999,기타창고시설,70044,1,127.1709077,37.65490385
14999,기타창고시설,76834,1,127.1707825,37.65494021
14999,기타창고시설,70419,1,127.1703536,37.65438282
14999,기타창고시설,61486,1,127.168289,37.65707519
14999,기타창고시설,61488,1,127.1685518,37.65700701
14999,기타창고시설,61487,1,127.1684984,37.65701275
14999,기타창고시설,73396,1,127.1682264,37.65742035
14999,기타창고시설,71020,1,127.1683254,37.65766533
14999,기타창고시설,78074,1,127.1685225,37.65778614
14999,기타창고시설,71344,1,127.1672357,37.65879437
14999,기타창고시설,71827,1,127.1703223,37.65533106
14999,기타창고시설,73146,1,127.1703396,37.65549807
14999,기타창고시설,70245,1,127.1681126,37.65770574
14999,기타창고시설,77463,1,127.1680076,37.65727356
14999,기타창고시설,60795,1,127.1680122,37.65707696
14999,기타창고시설,76804,1,127.1678599,37.65653
14999,기타창고시설,70047,1,127.1703125,37.65673295
14999,기타창고시설,60421,1,127.1689175,37.65620912
14999,기타창고시설,80038,1,127.1656883,37.65679622
14999,기타창고시설,60768,1,127.1678871,37.65612294
14999,기타창고시설,60769,1,127.1678758,37.65603998
14999,기타창고시설,69667,1,127.1657335,37.65711714
14999,기타창고시설,80248,1,127.1658712,37.65762802
14999,기타창고시설,80550,1,127.1658841,37.6577586
14999,기타창고시설,74761,1,127.1675857,37.65448121
14999,기타창고시설,61450,1,127.1676746,37.65464629
14999,기타창고시설,60851,1,127.1658356,37.65883058
14999,기타창고시설,70689,1,127.1656854,37.65875072
14999,기타창고시설,61491,1,127.1653442,37.65819065
